y,nu,U,t,u
0.10526315789473684,0.006688152489317449,0.739827784849302,6.578947368421053,0.7227109677412678
0.10526315789473684,0.006688152489317449,0.739827784849302,6.842105263157895,0.7278797815511502
0.10526315789473684,0.006688152489317449,0.739827784849302,7.105263157894736,0.7327700989290673
0.10526315789473684,0.006688152489317449,0.739827784849302,7.368421052631579,0.7374060479127392
0.10526315789473684,0.006688152489317449,0.739827784849302,7.631578947368421,0.7418089296237799
0.10526315789473684,0.006688152489317449,0.739827784849302,7.894736842105263,0.7459976300887389
0.10526315789473684,0.006688152489317449,0.739827784849302,8.157894736842106,0.7499889610726547
0.10526315789473684,0.006688152489317449,0.739827784849302,8.421052631578947,0.7537979439394097
0.10526315789473684,0.006688152489317449,0.739827784849302,8.68421052631579,0.7574380474565784
0.10526315789473684,0.006688152489317449,0.739827784849302,8.947368421052632,0.7609213881187349
0.10526315789473684,0.006688152489317449,0.739827784849302,9.210526315789473,0.7642588997735361
0.10526315789473684,0.006688152489317449,0.739827784849302,9.473684210526315,0.7674604779569613
0.10526315789473684,0.006688152489317449,0.739827784849302,9.736842105263158,0.7705351032748474
0.10526315789473684,0.006688152489317449,0.739827784849302,10.0,0.7734909473320237
0.15789473684210525,0.006688152489317449,0.739827784849302,5.0,0.5415037373816075
0.15789473684210525,0.006688152489317449,0.739827784849302,5.2631578947368425,0.5517890636536238
0.15789473684210525,0.006688152489317449,0.739827784849302,5.526315789473684,0.5614157135431663
0.15789473684210525,0.006688152489317449,0.739827784849302,5.7894736842105265,0.5704507037129517
0.15789473684210525,0.006688152489317449,0.739827784849302,6.052631578947368,0.5789519374240522
0.15789473684210525,0.006688152489317449,0.739827784849302,6.315789473684211,0.5869697276356438
0.15789473684210525,0.006688152489317449,0.739827784849302,6.578947368421053,0.5945480224093516
0.15789473684210525,0.006688152489317449,0.739827784849302,6.842105263157895,0.6017253984655629
0.15789473684210525,0.006688152489317449,0.739827784849302,7.105263157894736,0.6085358726392279
0.15789473684210525,0.006688152489317449,0.739827784849302,7.368421052631579,0.6150095691572068
0.15789473684210525,0.006688152489317449,0.739827784849302,7.631578947368421,0.6211732718934305
0.15789473684210525,0.006688152489317449,0.739827784849302,7.894736842105263,0.6270508842022913
0.15789473684210525,0.006688152489317449,0.739827784849302,8.157894736842106,0.6326638139854643
0.15789473684210525,0.006688152489317449,0.739827784849302,8.421052631578947,0.6380312978863126
0.15789473684210525,0.006688152489317449,0.739827784849302,8.68421052631579,0.6431706756230123
0.15789473684210525,0.006688152489317449,0.739827784849302,8.947368421052632,0.648097623244967
0.15789473684210525,0.006688152489317449,0.739827784849302,9.210526315789473,0.652826352365115
0.15789473684210525,0.006688152489317449,0.739827784849302,9.473684210526315,0.6573697810643278
0.15789473684210525,0.006688152489317449,0.739827784849302,9.736842105263158,0.6617396810948523
0.15789473684210525,0.006688152489317449,0.739827784849302,10.0,0.6659468051616733
0.21052631578947367,0.006688152489317449,0.739827784849302,5.0,0.41561391707831746
0.21052631578947367,0.006688152489317449,0.739827784849302,5.2631578947368425,0.4275204294885877
0.21052631578947367,0.006688152489317449,0.739827784849302,5.526315789473684,0.43874159678527636
0.21052631578947367,0.006688152489317449,0.739827784849302,5.7894736842105265,0.4493392049295066
0.21052631578947367,0.006688152489317449,0.739827784849302,6.052631578947368,0.4593677434468131
0.21052631578947367,0.006688152489317449,0.739827784849302,6.315789473684211,0.468875433381426
0.21052631578947367,0.006688152489317449,0.739827784849302,6.578947368421053,0.47790509365069045
0.21052631578947367,0.006688152489317449,0.739827784849302,6.842105263157895,0.48649487226625
0.21052631578947367,0.006688152489317449,0.739827784849302,7.105263157894736,0.4946788648797687
0.21052631578947367,0.006688152489317449,0.739827784849302,7.368421052631579,0.5024876394426816
0.21052631578947367,0.006688152489317449,0.739827784849302,7.631578947368421,0.5099486825779086
0.21052631578947367,0.006688152489317449,0.739827784849302,7.894736842105263,0.5170867805604931
0.21052631578947367,0.006688152489317449,0.739827784849302,8.157894736842106,0.5239243455543344
0.21052631578947367,0.006688152489317449,0.739827784849302,8.421052631578947,0.5304816958953048
0.21052631578947367,0.006688152489317449,0.739827784849302,8.68421052631579,0.5367772976861296
0.21052631578947367,0.006688152489317449,0.739827784849302,8.947368421052632,0.5428279737190838
0.21052631578947367,0.006688152489317449,0.739827784849302,9.210526315789473,0.5486490847196521
0.21052631578947367,0.006688152489317449,0.739827784849302,9.473684210526315,0.5542546870662899
0.21052631578947367,0.006688152489317449,0.739827784849302,9.736842105263158,0.5596576704539373
0.21052631578947367,0.006688152489317449,0.739827784849302,10.0,0.5648698784038478
0.2631578947368421,0.006688152489317449,0.739827784849302,5.0,0.308883435834732
0.2631578947368421,0.006688152489317449,0.739827784849302,5.2631578947368425,0.3212939624162082
0.2631578947368421,0.006688152489317449,0.739827784849302,5.526315789473684,0.3330943327946888
0.2631578947368421,0.006688152489317449,0.739827784849302,5.7894736842105265,0.3443289621556644
0.2631578947368421,0.006688152489317449,0.739827784849302,6.052631578947368,0.35503850750422483
0.2631578947368421,0.006688152489317449,0.739827784849302,6.315789473684211,0.36526012942677466
0.2631578947368421,0.006688152489317449,0.739827784849302,6.578947368421053,0.3750277723785226
0.2631578947368421,0.006688152489317449,0.739827784849302,6.842105263157895,0.3843724441657176
0.2631578947368421,0.006688152489317449,0.739827784849302,7.105263157894736,0.39332248376595214
0.2631578947368421,0.006688152489317449,0.739827784849302,7.368421052631579,0.40190381183132146
0.2631578947368421,0.006688152489317449,0.739827784849302,7.631578947368421,0.4101401613846347
0.2631578947368421,0.006688152489317449,0.739827784849302,7.894736842105263,0.41805328811306813
0.2631578947368421,0.006688152489317449,0.739827784849302,8.157894736842106,0.4256631607633457
0.2631578947368421,0.006688152489317449,0.739827784849302,8.421052631578947,0.43298813274702663
0.2631578947368421,0.006688152489317449,0.739827784849302,8.68421052631579,0.4400450963624554
0.2631578947368421,0.006688152489317449,0.739827784849302,8.947368421052632,0.44684962115081495
0.2631578947368421,0.006688152489317449,0.739827784849302,9.210526315789473,0.4534160779030886
0.2631578947368421,0.006688152489317449,0.739827784849302,9.473684210526315,0.4597577497703269
0.2631578947368421,0.006688152489317449,0.739827784849302,9.736842105263158,0.4658869318314063
0.2631578947368421,0.006688152489317449,0.739827784849302,10.0,0.4718150203590663
0.3157894736842105,0.006688152489317449,0.739827784849302,5.0,0.2220552542655646
0.3157894736842105,0.006688152489317449,0.739827784849302,5.2631578947368425,0.23398241425960553
0.3157894736842105,0.006688152489317449,0.739827784849302,5.526315789473684,0.2454467699830848
0.3157894736842105,0.006688152489317449,0.739827784849302,5.7894736842105265,0.2564693112916909
0.3157894736842105,0.006688152489317449,0.739827784849302,6.052631578947368,0.2670712003630912
0.3157894736842105,0.006688152489317449,0.739827784849302,6.315789473684211,0.27727331144025513
0.3157894736842105,0.006688152489317449,0.739827784849302,6.578947368421053,0.28709593242255393
0.3157894736842105,0.006688152489317449,0.739827784849302,6.842105263157895,0.2965585789679256
0.3157894736842105,0.006688152489317449,0.739827784849302,7.105263157894736,0.3056798866443263
0.3157894736842105,0.006688152489317449,0.739827784849302,7.368421052631579,0.31447755696208346
0.3157894736842105,0.006688152489317449,0.739827784849302,7.631578947368421,0.3229683402842932
0.3157894736842105,0.006688152489317449,0.739827784849302,7.894736842105263,0.3311680436285884
0.3157894736842105,0.006688152489317449,0.739827784849302,8.157894736842106,0.33909155490316145
0.3157894736842105,0.006688152489317449,0.739827784849302,8.421052631578947,0.34675287761479456
0.3157894736842105,0.006688152489317449,0.739827784849302,8.68421052631579,0.35416517185694485
0.3157894736842105,0.006688152489317449,0.739827784849302,8.947368421052632,0.36134079864601987
0.3157894736842105,0.006688152489317449,0.739827784849302,9.210526315789473,0.3682913655728677
0.3157894736842105,0.006688152489317449,0.739827784849302,9.473684210526315,0.3750277723785226
0.3157894736842105,0.006688152489317449,0.739827784849302,9.736842105263158,0.38156025552177775
0.3157894736842105,0.006688152489317449,0.739827784849302,10.0,0.3878984311331909
0.3684210526315789,0.006688152489317449,0.739827784849302,5.0,0.15427436301539033
0.3684210526315789,0.006688152489317449,0.739827784849302,5.2631578947368425,0.16497776774061523
0.3684210526315789,0.006688152489317449,0.739827784849302,5.526315789473684,0.17539845799607276
0.3684210526315789,0.006688152489317449,0.739827784849302,5.7894736842105265,0.1855346039910405
0.3684210526315789,0.006688152489317449,0.739827784849302,6.052631578947368,0.19538763992363586
0.3684210526315789,0.006688152489317449,0.739827784849302,6.315789473684211,0.2049613712934638
0.3684210526315789,0.006688152489317449,0.739827784849302,6.578947368421053,0.21426129916748315
0.3684210526315789,0.006688152489317449,0.739827784849302,6.842105263157895,0.223294108745685
0.3684210526315789,0.006688152489317449,0.739827784849302,7.105263157894736,0.23206728259054413
0.3684210526315789,0.006688152489317449,0.739827784849302,7.368421052631579,0.24058880864376264
0.3684210526315789,0.006688152489317449,0.739827784849302,7.631578947368421,0.24886696046214085
0.3684210526315789,0.006688152489317449,0.739827784849302,7.894736842105263,0.2569101325804206
0.3684210526315789,0.006688152489317449,0.739827784849302,8.157894736842106,0.2647267180193349
0.3684210526315789,0.006688152489317449,0.739827784849302,8.421052631578947,0.27232501805010056
0.3684210526315789,0.006688152489317449,0.739827784849302,8.68421052631579,0.2797131766609199
0.3684210526315789,0.006688152489317449,0.739827784849302,8.947368421052632,0.28689913393845123
0.3684210526315789,0.006688152489317449,0.739827784849302,9.210526315789473,0.29389059391979333
0.3684210526315789,0.006688152489317449,0.739827784849302,9.473684210526315,0.3006950034938253
0.3684210526315789,0.006688152489317449,0.739827784849302,9.736842105263158,0.30731953971324066
0.3684210526315789,0.006688152489317449,0.739827784849302,10.0,0.31377110347887016
0.42105263157894735,0.006688152489317449,0.739827784849302,5.0,0.10350191398459486
0.42105263157894735,0.006688152489317449,0.739827784849302,5.2631578947368425,0.11253898210398594
0.42105263157894735,0.006688152489317449,0.739827784849302,5.526315789473684,0.12146829889592814
0.42105263157894735,0.006688152489317449,0.739827784849302,5.7894736842105265,0.13027095583057868
0.42105263157894735,0.006688152489317449,0.739827784849302,6.052631578947368,0.13893284827379782
0.42105263157894735,0.006688152489317449,0.739827784849302,6.315789473684211,0.14744372754898505
0.42105263157894735,0.006688152489317449,0.739827784849302,6.578947368421053,0.15579643334763937
0.42105263157894735,0.006688152489317449,0.739827784849302,6.842105263157895,0.16398627320883052
0.42105263157894735,0.006688152489317449,0.739827784849302,7.105263157894736,0.17201052128367714
0.42105263157894735,0.006688152489317449,0.739827784849302,7.368421052631579,0.17986801355122162
0.42105263157894735,0.006688152489317449,0.739827784849302,7.631578947368421,0.1875588209023089
0.42105263157894735,0.006688152489317449,0.739827784849302,7.894736842105263,0.19508398505695068
0.42105263157894735,0.006688152489317449,0.739827784849302,8.157894736842106,0.20244530519379555
0.42105263157894735,0.006688152489317449,0.739827784849302,8.421052631578947,0.2096451655362771
0.42105263157894735,0.006688152489317449,0.739827784849302,8.68421052631579,0.21668639604887385
0.42105263157894735,0.006688152489317449,0.739827784849302,8.947368421052632,0.22357215993095794
0.42105263157894735,0.006688152489317449,0.739827784849302,9.210526315789473,0.23030586282591684
0.42105263157894735,0.006688152489317449,0.739827784849302,9.473684210526315,0.23689107964892675
0.42105263157894735,0.006688152489317449,0.739827784849302,9.736842105263158,0.2433314957265953
0.42105263157894735,0.006688152489317449,0.739827784849302,10.0,0.24963085957499265
0.47368421052631576,0.006688152489317449,0.739827784849302,5.0,0.06700777315504847
0.47368421052631576,0.006688152489317449,0.739827784849302,5.2631578947368425,0.07422171734252758
0.47368421052631576,0.006688152489317449,0.739827784849302,5.526315789473684,0.0814699672743473
0.47368421052631576,0.006688152489317449,0.739827784849302,5.7894736842105265,0.08872471428707263
0.47368421052631576,0.006688152489317449,0.739827784849302,6.052631578947368,0.09596288468733982
0.47368421052631576,0.006688152489317449,0.739827784849302,6.315789473684211,0.10316544159864183
0.47368421052631576,0.006688152489317449,0.739827784849302,6.578947368421053,0.1103167748804883
0.47368421052631576,0.006688152489317449,0.739827784849302,6.842105263157895,0.11740417407337665
0.47368421052631576,0.006688152489317449,0.739827784849302,7.105263157894736,0.12441737660857523
0.47368421052631576,0.006688152489317449,0.739827784849302,7.368421052631579,0.1313481825990972
0.47368421052631576,0.006688152489317449,0.739827784849302,7.631578947368421,0.1381901275937769
0.47368421052631576,0.006688152489317449,0.739827784849302,7.894736842105263,0.14493820525033485
0.47368421052631576,0.006688152489317449,0.739827784849302,8.157894736842106,0.1515886326846514
0.47368421052631576,0.006688152489317449,0.739827784849302,8.421052631578947,0.15813865212200318
0.47368421052631576,0.006688152489317449,0.739827784849302,8.68421052631579,0.16458636332440946
0.47368421052631576,0.006688152489317449,0.739827784849302,8.947368421052632,0.17093058205248846
0.47368421052631576,0.006688152489317449,0.739827784849302,9.210526315789473,0.17717072052161742
0.47368421052631576,0.006688152489317449,0.739827784849302,9.473684210526315,0.18330668642629674
0.47368421052631576,0.006688152489317449,0.739827784849302,9.736842105263158,0.18933879763669895
0.47368421052631576,0.006688152489317449,0.739827784849302,10.0,0.19526771012454125
0.5263157894736842,0.006688152489317449,0.739827784849302,5.0,0.041837247519123544
0.5263157894736842,0.006688152489317449,0.739827784849302,5.2631578947368425,0.04729993003166
0.5263157894736842,0.006688152489317449,0.739827784849302,5.526315789473684,0.052892209983944616
0.5263157894736842,0.006688152489317449,0.739827784849302,5.7894736842105265,0.05858526542615961
0.5263157894736842,0.006688152489317449,0.739827784849302,6.052631578947368,0.0643537898936074
0.5263157894736842,0.006688152489317449,0.739827784849302,6.315789473684211,0.07017568410713992
0.5263157894736842,0.006688152489317449,0.739827784849302,6.578947368421053,0.07603173794391471
0.5263157894736842,0.006688152489317449,0.739827784849302,6.842105263157895,0.08190532018841801
0.5263157894736842,0.006688152489317449,0.739827784849302,7.105263157894736,0.08778208608047867
0.5263157894736842,0.006688152489317449,0.739827784849302,7.368421052631579,0.09364970780446004
0.5263157894736842,0.006688152489317449,0.739827784849302,7.631578947368421,0.09949762996264377
0.5263157894736842,0.006688152489317449,0.739827784849302,7.894736842105263,0.10531685015882875
0.5263157894736842,0.006688152489317449,0.739827784849302,8.157894736842106,0.11109972368401466
0.5263157894736842,0.006688152489317449,0.739827784849302,8.421052631578947,0.11683979067274364
0.5263157894736842,0.006688152489317449,0.739827784849302,8.68421052631579,0.12253162380329509
0.5263157894736842,0.006688152489317449,0.739827784849302,8.947368421052632,0.1281706945253338
0.5263157894736842,0.006688152489317449,0.739827784849302,9.210526315789473,0.13375325583388264
0.5263157894736842,0.006688152489317449,0.739827784849302,9.473684210526315,0.1392762397155911
0.5263157894736842,0.006688152489317449,0.739827784849302,9.736842105263158,0.14473716753784716
0.5263157894736842,0.006688152489317449,0.739827784849302,10.0,0.1501340718115155
0.5789473684210527,0.006688152489317449,0.739827784849302,5.0,0.02517876482578441
0.5789473684210527,0.006688152489317449,0.739827784849302,5.2631578947368425,0.02911210716187429
0.5789473684210527,0.006688152489317449,0.739827784849302,5.526315789473684,0.03322284051403146
0.5789473684210527,0.006688152489317449,0.739827784849302,5.7894736842105265,0.037486832848077856
0.5789473684210527,0.006688152489317449,0.739827784849302,6.052631578947368,0.04188177652666081
0.5789473684210527,0.006688152489317449,0.739827784849302,6.315789473684211,0.04638724116376958
0.5789473684210527,0.006688152489317449,0.739827784849302,6.578947368421053,0.050984651959134264
0.5789473684210527,0.006688152489317449,0.739827784849302,6.842105263157895,0.0556572199120251
0.5789473684210527,0.006688152489317449,0.739827784849302,7.105263157894736,0.06038984276622905
0.5789473684210527,0.006688152489317449,0.739827784849302,7.368421052631579,0.06516898992095022
0.5789473684210527,0.006688152489317449,0.739827784849302,7.631578947368421,0.06998258042514327
0.5789473684210527,0.006688152489317449,0.739827784849302,7.894736842105263,0.07481986019213394
0.5789473684210527,0.006688152489317449,0.739827784849302,8.157894736842106,0.07967128243754751
0.5789473684210527,0.006688152489317449,0.739827784849302,8.421052631578947,0.0845283938328859
0.5789473684210527,0.006688152489317449,0.739827784849302,8.68421052631579,0.08938372781058124
0.5789473684210527,0.006688152489317449,0.739827784849302,8.947368421052632,0.09423070572818315
0.5789473684210527,0.006688152489317449,0.739827784849302,9.210526315789473,0.09906354610680668
0.5789473684210527,0.006688152489317449,0.739827784849302,9.473684210526315,0.10387718183427741
0.5789473684210527,0.006688152489317449,0.739827784849302,9.736842105263158,0.10866718501732286
0.5789473684210527,0.006688152489317449,0.739827784849302,10.0,0.1134296990440571
0.631578947368421,0.006688152489317449,0.739827784849302,5.0,0.014599572564026553
0.631578947368421,0.006688152489317449,0.739827784849302,5.2631578947368425,0.017297347385509365
0.631578947368421,0.006688152489317449,0.739827784849302,5.526315789473684,0.0201813061323054
0.631578947368421,0.006688152489317449,0.739827784849302,5.7894736842105265,0.02323481553993134
0.631578947368421,0.006688152489317449,0.739827784849302,6.052631578947368,0.026441512816152035
0.631578947368421,0.006688152489317449,0.739827784849302,6.315789473684211,0.02978558405531495
0.631578947368421,0.006688152489317449,0.739827784849302,6.578947368421053,0.03325195001094272
0.631578947368421,0.006688152489317449,0.739827784849302,6.842105263157895,0.03682638136310257
0.631578947368421,0.006688152489317449,0.739827784849302,7.105263157894736,0.04049556132065313
0.631578947368421,0.006688152489317449,0.739827784849302,7.368421052631579,0.04424710963245538
0.631578947368421,0.006688152489317449,0.739827784849302,7.631578947368421,0.04806957892923691
0.631578947368421,0.006688152489317449,0.739827784849302,7.894736842105263,0.05195243175672637
0.631578947368421,0.006688152489317449,0.739827784849302,8.157894736842106,0.05588600462271088
0.631578947368421,0.006688152489317449,0.739827784849302,8.421052631578947,0.05986146378345336
0.631578947368421,0.006688152489317449,0.739827784849302,8.68421052631579,0.06387075625774419
0.631578947368421,0.006688152489317449,0.739827784849302,8.947368421052632,0.06790655860773098
0.631578947368421,0.006688152489317449,0.739827784849302,9.210526315789473,0.07196222530358232
0.631578947368421,0.006688152489317449,0.739827784849302,9.473684210526315,0.07603173794391471
0.631578947368421,0.006688152489317449,0.739827784849302,9.736842105263158,0.08010965619558452
0.631578947368421,0.006688152489317449,0.739827784849302,10.0,0.08419107101311085
0.6842105263157894,0.006688152489317449,0.739827784849302,5.0,0.008152784784855482
0.6842105263157894,0.006688152489317449,0.739827784849302,5.2631578947368425,0.009917687702225786
0.6842105263157894,0.006688152489317449,0.739827784849302,5.526315789473684,0.011851347902919638
0.6842105263157894,0.006688152489317449,0.739827784849302,5.7894736842105265,0.013944858867662278
0.6842105263157894,0.006688152489317449,0.739827784849302,6.052631578947368,0.016188530880175356
0.6842105263157894,0.006688152489317449,0.739827784849302,6.315789473684211,0.018572234849893232
0.6842105263157894,0.006688152489317449,0.739827784849302,6.578947368421053,0.021085672833077718
0.6842105263157894,0.006688152489317449,0.739827784849302,6.842105263157895,0.023718586121346363
0.6842105263157894,0.006688152489317449,0.739827784849302,7.105263157894736,0.026460911453550784
0.6842105263157894,0.006688152489317449,0.739827784849302,7.368421052631579,0.029302894944647884
0.6842105263157894,0.006688152489317449,0.739827784849302,7.631578947368421,0.03223517209756077
0.6842105263157894,0.006688152489317449,0.739827784849302,7.894736842105263,0.035248820991462426
0.6842105263157894,0.006688152489317449,0.739827784849302,8.157894736842106,0.03833539454005985
0.6842105263157894,0.006688152489317449,0.739827784849302,8.421052631578947,0.041486936641501826
0.6842105263157894,0.006688152489317449,0.739827784849302,8.68421052631579,0.044695986116182314
0.6842105263157894,0.006688152489317449,0.739827784849302,8.947368421052632,0.04795557154853758
0.6842105263157894,0.006688152489317449,0.739827784849302,9.210526315789473,0.051259199502236896
0.6842105263157894,0.006688152489317449,0.739827784849302,9.473684210526315,0.05460083804895765
0.6842105263157894,0.006688152489317449,0.739827784849302,9.736842105263158,0.0579748971221703
0.6842105263157894,0.006688152489317449,0.739827784849302,10.0,0.061376206862801874
0.7368421052631579,0.006688152489317449,0.739827784849302,5.0,0.004383075064785968
0.7368421052631579,0.006688152489317449,0.739827784849302,5.2631578947368425,0.005485532798858551
0.7368421052631579,0.006688152489317449,0.739827784849302,5.526315789473684,0.006725889028380561
0.7368421052631579,0.006688152489317449,0.739827784849302,5.7894736842105265,0.00810150530787257
0.7368421052631579,0.006688152489317449,0.739827784849302,6.052631578947368,0.009608493481665148
0.7368421052631579,0.006688152489317449,0.739827784849302,6.315789473684211,0.011242003368215459
0.7368421052631579,0.006688152489317449,0.739827784849302,6.578947368421053,0.012996473436556522
0.7368421052631579,0.006688152489317449,0.739827784849302,6.842105263157895,0.014865844135798167
0.7368421052631579,0.006688152489317449,0.739827784849302,7.105263157894736,0.01684373589298438
0.7368421052631579,0.006688152489317449,0.739827784849302,7.368421052631579,0.018923595044718855
0.7368421052631579,0.006688152489317449,0.739827784849302,7.631578947368421,0.0210988114977112
0.7368421052631579,0.006688152489317449,0.739827784849302,7.894736842105263,0.023362811994749655
0.7368421052631579,0.006688152489317449,0.739827784849302,8.157894736842106,0.025709132681541957
0.7368421052631579,0.006688152489317449,0.739827784849302,8.421052631578947,0.028131474349521787
0.7368421052631579,0.006688152489317449,0.739827784849302,8.68421052631579,0.030623743348908494
0.7368421052631579,0.006688152489317449,0.739827784849302,8.947368421052632,0.033180080773524745
0.7368421052631579,0.006688152489317449,0.739827784849302,9.210526315789473,0.03579488214229676
0.7368421052631579,0.006688152489317449,0.739827784849302,9.473684210526315,0.03846280945698122
0.7368421052631579,0.006688152489317449,0.739827784849302,9.736842105263158,0.04117879720807871
0.7368421052631579,0.006688152489317449,0.739827784849302,10.0,0.04393805363262804
0.7894736842105263,0.006688152489317449,0.739827784849302,5.0,0.002267901639615766
0.7894736842105263,0.006688152489317449,0.739827784849302,5.2631578947368425,0.002926000739905454
0.7894736842105263,0.006688152489317449,0.739827784849302,5.526315789473684,0.003687814744434248
0.7894736842105263,0.006688152489317449,0.739827784849302,5.7894736842105265,0.004554827853529342
0.7894736842105263,0.006688152489317449,0.739827784849302,6.052631578947368,0.005527281437878284
0.7894736842105263,0.006688152489317449,0.739827784849302,6.315789473684211,0.006604348631626844
0.7894736842105263,0.006688152489317449,0.739827784849302,6.578947368421053,0.0077843058419071465
0.7894736842105263,0.006688152489317449,0.739827784849302,6.842105263157895,0.009064694129184536
0.7894736842105263,0.006688152489317449,0.739827784849302,7.105263157894736,0.010442466431398234
0.7894736842105263,0.006688152489317449,0.739827784849302,7.368421052631579,0.011914118741729986
0.7894736842105263,0.006688152489317449,0.739827784849302,7.631578947368421,0.013475804797759892
0.7894736842105263,0.006688152489317449,0.739827784849302,7.894736842105263,0.015123434772185917
0.7894736842105263,0.006688152489317449,0.739827784849302,8.157894736842106,0.01685275901522698
0.7894736842105263,0.006688152489317449,0.739827784849302,8.421052631578947,0.01865943819812277
0.7894736842105263,0.006688152489317449,0.739827784849302,8.68421052631579,0.02053910132990233
0.7894736842105263,0.006688152489317449,0.739827784849302,8.947368421052632,0.022487393127321287
0.7894736842105263,0.006688152489317449,0.739827784849302,9.210526315789473,0.024500012154332507
0.7894736842105263,0.006688152489317449,0.739827784849302,9.473684210526315,0.026572741043144
0.7894736842105263,0.006688152489317449,0.739827784849302,9.736842105263158,0.02870146998444001
0.7894736842105263,0.006688152489317449,0.739827784849302,10.0,0.030882214543315415
0.8421052631578947,0.006688152489317449,0.739827784849302,5.0,0.0011290754518389345
0.8421052631578947,0.006688152489317449,0.739827784849302,5.2631578947368425,0.001504742008871185
0.8421052631578947,0.006688152489317449,0.739827784849302,5.526315789473684,0.001953053814654271
0.8421052631578947,0.006688152489317449,0.739827784849302,5.7894736842105265,0.0024775614551804104
0.8421052631578947,0.006688152489317449,0.739827784849302,6.052631578947368,0.003080852996385497
0.8421052631578947,0.006688152489317449,0.739827784849302,6.315789473684211,0.0037646159411994784
0.8421052631578947,0.006688152489317449,0.739827784849302,6.578947368421053,0.004529716853527321
0.8421052631578947,0.006688152489317449,0.739827784849302,6.842105263157895,0.005376290223523927
0.8421052631578947,0.006688152489317449,0.739827784849302,7.105263157894736,0.006303830330443349
0.8421052631578947,0.006688152489317449,0.739827784849302,7.368421052631579,0.007311281689513449
0.8421052631578947,0.006688152489317449,0.739827784849302,7.631578947368421,0.00839712513049573
0.8421052631578947,0.006688152489317449,0.739827784849302,7.894736842105263,0.009559457677886352
